# 8, 1000
# Nu energy [MeV] X-Sec. [m^2]    Lep. <E> [MeV]  
# t               nu_e            nu_e_bar        nu_x            nu_x_bar        nu_e            nu_e_bar        nu_x            nu_x_bar        
90.55             0.0000000E+00   7.8078297E-44   0.0000000E+00   0.0000000E+00   0.0000000E+00   8.1568415E+01   0.0000000E+00   0.0000000E+00
90.65             0.0000000E+00   7.8201232E-44   0.0000000E+00   0.0000000E+00   0.0000000E+00   8.1651694E+01   0.0000000E+00   0.0000000E+00
90.75             0.0000000E+00   7.8324180E-44   0.0000000E+00   0.0000000E+00   0.0000000E+00   8.1734956E+01   0.0000000E+00   0.0000000E+00
90.85             0.0000000E+00   7.8447141E-44   0.0000000E+00   0.0000000E+00   0.0000000E+00   8.1818203E+01   0.0000000E+00   0.0000000E+00
90.95             0.0000000E+00   7.8570116E-44   0.0000000E+00   0.0000000E+00   0.0000000E+00   8.1901433E+01   0.0000000E+00   0.0000000E+00
91.05             0.0000000E+00   7.8693104E-44   0.0000000E+00   0.0000000E+00   0.0000000E+00   8.1984646E+01   0.0000000E+00   0.0000000E+00
91.15             0.0000000E+00   7.8816104E-44   0.0000000E+00   0.0000000E+00   0.0000000E+00   8.2067844E+01   0.0000000E+00   0.0000000E+00
91.25             0.0000000E+00   7.8939118E-44   0.0000000E+00   0.0000000E+00   0.0000000E+00   8.2151026E+01   0.0000000E+00   0.0000000E+00
91.35             0.0000000E+00   7.9062144E-44   0.0000000E+00   0.0000000E+00   0.0000000E+00   8.2234191E+01   0.0000000E+00   0.0000000E+00
91.45             0.0000000E+00   7.9185183E-44   0.0000000E+00   0.0000000E+00   0.0000000E+00   8.2317340E+01   0.0000000E+00   0.0000000E+00
91.55             0.0000000E+00   7.9308234E-44   0.0000000E+00   0.0000000E+00   0.0000000E+00   8.2400473E+01   0.0000000E+00   0.0000000E+00
91.65             0.0000000E+00   7.9431297E-44   0.0000000E+00   0.0000000E+00   0.0000000E+00   8.2483590E+01   0.0000000E+00   0.0000000E+00
91.75             0.0000000E+00   7.9554373E-44   0.0000000E+00   0.0000000E+00   0.0000000E+00   8.2566691E+01   0.0000000E+00   0.0000000E+00
91.85             0.0000000E+00   7.9677461E-44   0.0000000E+00   0.0000000E+00   0.0000000E+00   8.2649776E+01   0.0000000E+00   0.0000000E+00
91.95             0.0000000E+00   7.9800561E-44   0.0000000E+00   0.0000000E+00   0.0000000E+00   8.2732844E+01   0.0000000E+00   0.0000000E+00
92.05             0.0000000E+00   7.9923672E-44   0.0000000E+00   0.0000000E+00   0.0000000E+00   8.2815897E+01   0.0000000E+00   0.0000000E+00
92.15             0.0000000E+00   8.0046796E-44   0.0000000E+00   0.0000000E+00   0.0000000E+00   8.2898933E+01   0.0000000E+00   0.0000000E+00
92.25             0.0000000E+00   8.0169931E-44   0.0000000E+00   0.0000000E+00   0.0000000E+00   8.2981953E+01   0.0000000E+00   0.0000000E+00
92.35             0.0000000E+00   8.0293078E-44   0.0000000E+00   0.0000000E+00   0.0000000E+00   8.3064957E+01   0.0000000E+00   0.0000000E+00
92.45             0.0000000E+00   8.0416236E-44   0.0000000E+00   0.0000000E+00   0.0000000E+00   8.3147945E+01   0.0000000E+00   0.0000000E+00
92.55             0.0000000E+00   8.0539405E-44   0.0000000E+00   0.0000000E+00   0.0000000E+00   8.3230917E+01   0.0000000E+00   0.0000000E+00
92.65             0.0000000E+00   8.0662586E-44   0.0000000E+00   0.0000000E+00   0.0000000E+00   8.3313873E+01   0.0000000E+00   0.0000000E+00
92.75             0.0000000E+00   8.0785778E-44   0.0000000E+00   0.0000000E+00   0.0000000E+00   8.3396813E+01   0.0000000E+00   0.0000000E+00
92.85             0.0000000E+00   8.0908980E-44   0.0000000E+00   0.0000000E+00   0.0000000E+00   8.3479736E+01   0.0000000E+00   0.0000000E+00
92.95             0.0000000E+00   8.1032194E-44   0.0000000E+00   0.0000000E+00   0.0000000E+00   8.3562644E+01   0.0000000E+00   0.0000000E+00
93.05             0.0000000E+00   8.1155418E-44   0.0000000E+00   0.0000000E+00   0.0000000E+00   8.3645535E+01   0.0000000E+00   0.0000000E+00
93.15             0.0000000E+00   8.1278653E-44   0.0000000E+00   0.0000000E+00   0.0000000E+00   8.3728411E+01   0.0000000E+00   0.0000000E+00
93.25             0.0000000E+00   8.1401899E-44   0.0000000E+00   0.0000000E+00   0.0000000E+00   8.3811270E+01   0.0000000E+00   0.0000000E+00
93.35             0.0000000E+00   8.1525155E-44   0.0000000E+00   0.0000000E+00   0.0000000E+00   8.3894113E+01   0.0000000E+00   0.0000000E+00
93.45             0.0000000E+00   8.1648421E-44   0.0000000E+00   0.0000000E+00   0.0000000E+00   8.3976940E+01   0.0000000E+00   0.0000000E+00
93.55             0.0000000E+00   8.1771697E-44   0.0000000E+00   0.0000000E+00   0.0000000E+00   8.4059751E+01   0.0000000E+00   0.0000000E+00
93.65             0.0000000E+00   8.1894984E-44   0.0000000E+00   0.0000000E+00   0.0000000E+00   8.4142546E+01   0.0000000E+00   0.0000000E+00
93.75             0.0000000E+00   8.2018280E-44   0.0000000E+00   0.0000000E+00   0.0000000E+00   8.4225325E+01   0.0000000E+00   0.0000000E+00
93.85             0.0000000E+00   8.2141587E-44   0.0000000E+00   0.0000000E+00   0.0000000E+00   8.4308088E+01   0.0000000E+00   0.0000000E+00
93.95             0.0000000E+00   8.2264903E-44   0.0000000E+00   0.0000000E+00   0.0000000E+00   8.4390835E+01   0.0000000E+00   0.0000000E+00
94.05             0.0000000E+00   8.2388228E-44   0.0000000E+00   0.0000000E+00   0.0000000E+00   8.4473566E+01   0.0000000E+00   0.0000000E+00
94.15             0.0000000E+00   8.2511564E-44   0.0000000E+00   0.0000000E+00   0.0000000E+00   8.4556281E+01   0.0000000E+00   0.0000000E+00
94.25             0.0000000E+00   8.2634908E-44   0.0000000E+00   0.0000000E+00   0.0000000E+00   8.4638980E+01   0.0000000E+00   0.0000000E+00
94.35             0.0000000E+00   8.2758262E-44   0.0000000E+00   0.0000000E+00   0.0000000E+00   8.4721663E+01   0.0000000E+00   0.0000000E+00
94.45             0.0000000E+00   8.2881626E-44   0.0000000E+00   0.0000000E+00   0.0000000E+00   8.4804330E+01   0.0000000E+00   0.0000000E+00
94.55             0.0000000E+00   8.3004998E-44   0.0000000E+00   0.0000000E+00   0.0000000E+00   8.4886981E+01   0.0000000E+00   0.0000000E+00
94.65             0.0000000E+00   8.3128379E-44   0.0000000E+00   0.0000000E+00   0.0000000E+00   8.4969615E+01   0.0000000E+00   0.0000000E+00
94.75             0.0000000E+00   8.3251769E-44   0.0000000E+00   0.0000000E+00   0.0000000E+00   8.5052234E+01   0.0000000E+00   0.0000000E+00
94.85             0.0000000E+00   8.3375168E-44   0.0000000E+00   0.0000000E+00   0.0000000E+00   8.5134837E+01   0.0000000E+00   0.0000000E+00
94.95             0.0000000E+00   8.3498576E-44   0.0000000E+00   0.0000000E+00   0.0000000E+00   8.5217424E+01   0.0000000E+00   0.0000000E+00
95.05             0.0000000E+00   8.3621992E-44   0.0000000E+00   0.0000000E+00   0.0000000E+00   8.5299995E+01   0.0000000E+00   0.0000000E+00
95.15             0.0000000E+00   8.3745417E-44   0.0000000E+00   0.0000000E+00   0.0000000E+00   8.5382550E+01   0.0000000E+00   0.0000000E+00
95.25             0.0000000E+00   8.3868850E-44   0.0000000E+00   0.0000000E+00   0.0000000E+00   8.5465088E+01   0.0000000E+00   0.0000000E+00
95.35             0.0000000E+00   8.3992291E-44   0.0000000E+00   0.0000000E+00   0.0000000E+00   8.5547611E+01   0.0000000E+00   0.0000000E+00
95.45             0.0000000E+00   8.4115741E-44   0.0000000E+00   0.0000000E+00   0.0000000E+00   8.5630118E+01   0.0000000E+00   0.0000000E+00
95.55             0.0000000E+00   8.4239198E-44   0.0000000E+00   0.0000000E+00   0.0000000E+00   8.5712609E+01   0.0000000E+00   0.0000000E+00
95.65             0.0000000E+00   8.4362664E-44   0.0000000E+00   0.0000000E+00   0.0000000E+00   8.5795084E+01   0.0000000E+00   0.0000000E+00
95.75             0.0000000E+00   8.4486137E-44   0.0000000E+00   0.0000000E+00   0.0000000E+00   8.5877543E+01   0.0000000E+00   0.0000000E+00
95.85             0.0000000E+00   8.4609618E-44   0.0000000E+00   0.0000000E+00   0.0000000E+00   8.5959987E+01   0.0000000E+00   0.0000000E+00
95.95             0.0000000E+00   8.4733106E-44   0.0000000E+00   0.0000000E+00   0.0000000E+00   8.6042414E+01   0.0000000E+00   0.0000000E+00
96.05             0.0000000E+00   8.4856602E-44   0.0000000E+00   0.0000000E+00   0.0000000E+00   8.6124825E+01   0.0000000E+00   0.0000000E+00
96.15             0.0000000E+00   8.4980106E-44   0.0000000E+00   0.0000000E+00   0.0000000E+00   8.6207220E+01   0.0000000E+00   0.0000000E+00
96.25             0.0000000E+00   8.5103617E-44   0.0000000E+00   0.0000000E+00   0.0000000E+00   8.6289600E+01   0.0000000E+00   0.0000000E+00
96.35             0.0000000E+00   8.5227135E-44   0.0000000E+00   0.0000000E+00   0.0000000E+00   8.6371963E+01   0.0000000E+00   0.0000000E+00
96.45             0.0000000E+00   8.5350660E-44   0.0000000E+00   0.0000000E+00   0.0000000E+00   8.6454311E+01   0.0000000E+00   0.0000000E+00
96.55             0.0000000E+00   8.5474192E-44   0.0000000E+00   0.0000000E+00   0.0000000E+00   8.6536642E+01   0.0000000E+00   0.0000000E+00
96.65             0.0000000E+00   8.5597731E-44   0.0000000E+00   0.0000000E+00   0.0000000E+00   8.6618958E+01   0.0000000E+00   0.0000000E+00
96.75             0.0000000E+00   8.5721276E-44   0.0000000E+00   0.0000000E+00   0.0000000E+00   8.6701258E+01   0.0000000E+00   0.0000000E+00
96.85             0.0000000E+00   8.5844829E-44   0.0000000E+00   0.0000000E+00   0.0000000E+00   8.6783542E+01   0.0000000E+00   0.0000000E+00
96.95             0.0000000E+00   8.5968388E-44   0.0000000E+00   0.0000000E+00   0.0000000E+00   8.6865810E+01   0.0000000E+00   0.0000000E+00
97.05             0.0000000E+00   8.6091953E-44   0.0000000E+00   0.0000000E+00   0.0000000E+00   8.6948062E+01   0.0000000E+00   0.0000000E+00
97.15             0.0000000E+00   8.6215525E-44   0.0000000E+00   0.0000000E+00   0.0000000E+00   8.7030298E+01   0.0000000E+00   0.0000000E+00
97.25             0.0000000E+00   8.6339103E-44   0.0000000E+00   0.0000000E+00   0.0000000E+00   8.7112519E+01   0.0000000E+00   0.0000000E+00
97.35             0.0000000E+00   8.6462687E-44   0.0000000E+00   0.0000000E+00   0.0000000E+00   8.7194723E+01   0.0000000E+00   0.0000000E+00
97.45             0.0000000E+00   8.6586278E-44   0.0000000E+00   0.0000000E+00   0.0000000E+00   8.7276912E+01   0.0000000E+00   0.0000000E+00
97.55             0.0000000E+00   8.6709874E-44   0.0000000E+00   0.0000000E+00   0.0000000E+00   8.7359084E+01   0.0000000E+00   0.0000000E+00
97.65             0.0000000E+00   8.6833476E-44   0.0000000E+00   0.0000000E+00   0.0000000E+00   8.7441241E+01   0.0000000E+00   0.0000000E+00
97.75             0.0000000E+00   8.6957084E-44   0.0000000E+00   0.0000000E+00   0.0000000E+00   8.7523382E+01   0.0000000E+00   0.0000000E+00
97.85             0.0000000E+00   8.7080698E-44   0.0000000E+00   0.0000000E+00   0.0000000E+00   8.7605508E+01   0.0000000E+00   0.0000000E+00
97.95             0.0000000E+00   8.7204317E-44   0.0000000E+00   0.0000000E+00   0.0000000E+00   8.7687617E+01   0.0000000E+00   0.0000000E+00
98.05             0.0000000E+00   8.7327941E-44   0.0000000E+00   0.0000000E+00   0.0000000E+00   8.7769710E+01   0.0000000E+00   0.0000000E+00
98.15             0.0000000E+00   8.7451571E-44   0.0000000E+00   0.0000000E+00   0.0000000E+00   8.7851788E+01   0.0000000E+00   0.0000000E+00
98.25             0.0000000E+00   8.7575207E-44   0.0000000E+00   0.0000000E+00   0.0000000E+00   8.7933850E+01   0.0000000E+00   0.0000000E+00
98.35             0.0000000E+00   8.7698847E-44   0.0000000E+00   0.0000000E+00   0.0000000E+00   8.8015896E+01   0.0000000E+00   0.0000000E+00
98.45             0.0000000E+00   8.7822493E-44   0.0000000E+00   0.0000000E+00   0.0000000E+00   8.8097926E+01   0.0000000E+00   0.0000000E+00
98.55             0.0000000E+00   8.7946143E-44   0.0000000E+00   0.0000000E+00   0.0000000E+00   8.8179940E+01   0.0000000E+00   0.0000000E+00
98.65             0.0000000E+00   8.8069798E-44   0.0000000E+00   0.0000000E+00   0.0000000E+00   8.8261939E+01   0.0000000E+00   0.0000000E+00
98.75             0.0000000E+00   8.8193459E-44   0.0000000E+00   0.0000000E+00   0.0000000E+00   8.8343921E+01   0.0000000E+00   0.0000000E+00
98.85             0.0000000E+00   8.8317123E-44   0.0000000E+00   0.0000000E+00   0.0000000E+00   8.8425888E+01   0.0000000E+00   0.0000000E+00
98.95             0.0000000E+00   8.8440793E-44   0.0000000E+00   0.0000000E+00   0.0000000E+00   8.8507839E+01   0.0000000E+00   0.0000000E+00
99.05             0.0000000E+00   8.8564467E-44   0.0000000E+00   0.0000000E+00   0.0000000E+00   8.8589774E+01   0.0000000E+00   0.0000000E+00
99.15             0.0000000E+00   8.8688145E-44   0.0000000E+00   0.0000000E+00   0.0000000E+00   8.8671694E+01   0.0000000E+00   0.0000000E+00
99.25             0.0000000E+00   8.8811827E-44   0.0000000E+00   0.0000000E+00   0.0000000E+00   8.8753597E+01   0.0000000E+00   0.0000000E+00
99.35             0.0000000E+00   8.8935514E-44   0.0000000E+00   0.0000000E+00   0.0000000E+00   8.8835485E+01   0.0000000E+00   0.0000000E+00
99.45             0.0000000E+00   8.9059205E-44   0.0000000E+00   0.0000000E+00   0.0000000E+00   8.8917357E+01   0.0000000E+00   0.0000000E+00
99.55             0.0000000E+00   8.9182900E-44   0.0000000E+00   0.0000000E+00   0.0000000E+00   8.8999214E+01   0.0000000E+00   0.0000000E+00
99.65             0.0000000E+00   8.9306598E-44   0.0000000E+00   0.0000000E+00   0.0000000E+00   8.9081054E+01   0.0000000E+00   0.0000000E+00
99.75             0.0000000E+00   8.9430301E-44   0.0000000E+00   0.0000000E+00   0.0000000E+00   8.9162879E+01   0.0000000E+00   0.0000000E+00
99.85             0.0000000E+00   8.9554007E-44   0.0000000E+00   0.0000000E+00   0.0000000E+00   8.9244688E+01   0.0000000E+00   0.0000000E+00
99.95             0.0000000E+00   8.9677717E-44   0.0000000E+00   0.0000000E+00   0.0000000E+00   8.9326481E+01   0.0000000E+00   0.0000000E+00
